ID, NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025 ,TESTS_GRADE
3875114,190004879816,2019,4201406,Araranguá,42,SC,17,F,1,3,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,456.2,437.6,571.4,600.7,CADDDCEECABCBAEBDCDABDAEAAAAABBCADDEBACBBBDCA,ABEDCCADDDCBBADADCBBDAECDDCEBAEADEAECDBDDACAB,99999ACAEDDEBABEDBECDAAECDCECCCCEECDEBAAADEACD.DAE,DCEADDBBABACCDBBCDDABDEAACBEDBECAADBCDBBCEACE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,140.0,140.0,120.0,140.0,700.0,E,E,F,F,3,D,A,B,D,B,B,B,B,B,B,B,A,B,B,A,B,E,A,A,B ,413.17999999999995
3875248,190004879950,2019,4201406,Araranguá,42,SC,16,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,531.4,588.1,589.4,639.5,DACCEEBABBDEECAABDCEEDBEDBCBBDBDCCDAEBACDBAED,ACACBCBECDABADABEABDEBEBCACAABACADCBDBABAAADE,EBBAD99999BAECEEEDBBBAADBBBECECBDBADBCBDADCCCCAECE,EADEABAADEBCAABDBBDDBDCEAAEAECACEBEDCEAACDEAD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,140.0,180.0,160.0,200.0,840.0,F,E,D,D,4,N,A,D,D,D,B,B,D,B,B,B,A,B,E,B,B,E,B,D,B ,469.68
3875261,190004879963,2019,4201406,Araranguá,42,SC,16,M,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,526.7,587.7,567.1,595.2,DECCBEEBEEDECCDBBCBCEABDCBBECDACBDBCECBEDBCDB,EEDCAEDEADEAABABEAC.CCBAEDBBCECCEABBEADCABECB,ADBDE99999ABCCADCAAEEEDBADADECDBDBDCDEDEBDEEBDAEBC,ABBABBECBBECCDABBBCDBDBBEECCCBDEDDCBCCEBEBDCC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,140.0,120.0,100.0,640.0,E,B,D,B,4,D,A,C,D,B,B,B,B,B,B,B,A,B,C,A,B,E,B,D,B ,455.34
3875262,190004879964,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4314902.0,Porto Alegre,43.0,RS,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,B,2,B,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B ,
3875316,190004880018,2019,4201406,Araranguá,42,SC,17,M,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,534.6,597.1,556.5,678.5,AEACDCAEDBDBCDBBBBCCDAADABBEADCEEAACAAEECADCB,AEBAABAEBACBEBEEEDCACBDEEDBCBABEAECBADBBEACDB,BDACC99999EABABAAEBBDCEECBEEABECECCDEBACDDDBBCEDAB,CBDADDEBBECAADEACECCBABCCADECBBEECAABCCCDCBAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,120.0,80.0,540.0,E,D,C,D,3,E,A,C,D,B,A,B,B,B,A,B,A,A,C,A,A,C,B,B,B ,473.34
3878029,190004882731,2019,4201406,Araranguá,42,SC,17,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,510.0,513.0,516.0,573.5,435.2,512.6,507.7,AADCEEEBEBEDDEDEEADEABEEDBCBBBCBACADDEBADCBDA,CAEEBAEBADAAABDACBDBABEBEABEEBCBDBECBCCCDADCD,99999EDBCEABBCECEAEECAEEBADACCEEEEDDCEAEBCEDEEECDC,DACEAAAEDDCCABECADEECADDCDBBAADCEBAAAECADADCB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,80.0,60.0,140.0,40.0,420.0,G,E,D,C,3,H,A,B,D,B,B,B,A,B,A,B,A,B,C,A,A,C,A,C,B ,405.80000000000007
3878080,190004882782,2019,4201406,Araranguá,42,SC,20,F,1,1,1,4201406.0,Araranguá,42.0,SC,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,403.7,586.2,569.0,627.8,AEDDBEEDCADCCDBBCCBCABCDEBEBDDBCBAABEABCDBBBC,EECBBBACDADCBEAEEBCDCABBEDECCBBBAEEDADBBBACCB,99999ABAAEDCBEDDDBECDACEECDECBECCBCCEBAADDEECDCCCE,ACABEECBABCCDDBAAECBABBBBBAECDCCEAEAEDCDBCEAA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,140.0,140.0,100.0,100.0,620.0,C,G,C,D,3,I,A,C,C,B,B,B,B,B,A,B,A,A,B,B,A,D,B,B,B ,437.34
3878437,190004883139,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42238200.0,4201406.0,Araranguá,42.0,SC,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,508.0,512.0,517.0,450.7,560.9,591.2,526.4,DDCACADEEDACCCBDBBDDECBDCEEEAEDBABDCBBBBCDDAE,ABABBDBECAEEAEABDCBCBDDADADDEDEDBCEEBECAEDCAB,BBBEA99999CBAAECCDECCABCDEDBCEDDEBAABDDEECDECACACD,CCEABBECAAECDDBCBDCBADCABBADBDCEBECEAAEDEBDED,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,160.0,160.0,160.0,160.0,800.0,D,C,B,C,2,C,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B ,425.84
3881096,190004885798,2019,4201406,Araranguá,42,SC,22,F,1,1,1,4201406.0,Araranguá,42.0,SC,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,385.4,508.3,518.7,429.1,BACBCEADABBBDCCCBBCADDABCCAACECCCBCCDCABCBEAD,ACBBABCCDAAAABBBDBCCBDCBACCAEEACBDBBADDDBAAEB,99999DCEDCBDCBECBAADBCADCDAECECADBDDACCABBCCDCAEBC,CBEEEBADBDCCAACCACDCDACCCCCBCBACBCBECCECCECBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,20.0,520.0,C,C,C,B,5,D,A,B,C,B,B,B,A,B,A,B,A,B,B,A,A,D,A,A,B ,368.3
3881309,190004886011,2019,4201406,Araranguá,42,SC,16,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,490.5,493.0,515.6,522.2,CEECDCEDDBBABDEBBBDBACEDABCEDCEEABCDBCDABEABB,DEACABAADBADBCACCACACEBAABBEDACBAAEBEBACBEADC,CBABA99999BCEDABABDEDACECBCEAADACBBDCBEABDDEACCBDA,ACBCDDBCABCBADCBBDAACEBECDADBEEBBBCBDACEDACDC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,F,E,D,D,4,E,A,C,E,B,A,B,B,B,B,B,A,A,C,B,B,E,A,B,B ,404.26
3884384,190004889086,2019,4201406,Araranguá,42,SC,18,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42028736.0,4201406.0,Araranguá,42.0,SC,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,526.8,511.2,520.9,682.9,DDDDCBDAEBEACBABBADBCACEADAABEDEBBEBBDCECBCEB,AEACABDBABBEAAAEBBDBEEEDCDBCBECABBCCDACCABBEE,99999EAACCDBBABAAEAECBDABBEADABEEEECCBDEBEACCAEBBC,AACDDBEBDDACDDDBABABDBEAEECEAABADABCDCACDBCEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,160.0,120.0,120.0,120.0,640.0,C,G,D,D,4,I,B,C,D,B,B,B,B,B,B,B,A,B,C,A,B,D,A,B,B ,448.36
3884514,190004889216,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,358.4,415.5,385.3,456.8,BEDBDAEDACADBBDBEBDBBDCDCBCDDBEDCDCEDCBAABBCB,DCAADBDEBDCADAECAEBDBEADADBEBDBDBEBDADBEADBEA,99999BEAEBBCEBEBACAEAEBDCABCDBDAECDADBEBDAEBDACAEB,AEBDECCBAACECBCAEDCBAEDCBAEDCBACABCDDDAEEABDC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,100.0,120.0,120.0,80.0,540.0,F,F,C,D,5,F,A,B,D,B,A,B,B,B,B,B,A,A,C,A,A,C,B,A,B ,323.2
3884521,190004889223,2019,4201406,Araranguá,42,SC,18,M,1,3,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42151589.0,4217709.0,Sombrio,42.0,SC,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,506.3,556.8,564.1,654.5,ABCCAEAAEBBDECEABEADBDAEBCABECDABABCCBBCCAADE,AEBCAEAACBABADBABBCAEEEECDBDBCEBBAAAEBEBBBEED,EBBAD99999AECDCDABEBDAADEADBDECBDEEDECCCACEECBAECC,CECECEEAECBBABABADBBCCAECAEAEBACEBEBEEABDBCBA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,180.0,120.0,140.0,120.0,700.0,H,H,D,F,2,G,A,B,D,A,A,B,B,C,A,B,A,B,B,A,A,C,A,C,B ,456.34
3884574,190004889276,2019,4201406,Araranguá,42,SC,18,M,1,2,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076455.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,510.0,513.0,515.0,431.2,385.4,427.3,419.2,CCEBABEDDBDCABAABDEECADEADDEBBCEBBDAECADDEDCA,AADDDBECBCDADBAAEDBACBCCBDACEAACDBCEBAEDCCEBD,99999DECCADBEACCACECBBDBACDABEBCDA*DABEDBDEABABADE,DBCAABACBDECDBEADBAECBDAADEEABADCEBBCEACEDBAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,120.0,120.0,40.0,480.0,E,E,B,C,3,E,A,B,C,B,B,B,A,B,A,B,A,B,B,A,A,C,A,B,B ,332.62
3884590,190004889292,2019,4201406,Araranguá,42,SC,17,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076455.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,508.0,512.0,515.0,472.5,535.6,503.3,457.9,AEDDBCADCDADCDADBEEBECDBAEDEDDACBBCEACADBDBAC,DBCBACEBCEACBCABDCBDBDDBEAEBEAEABCEBDECABDBAB,99999BEDABCABBDEBEAECCBAAEDEBDEDDAECADBDEADDCBABBE,ABBEECDCBAECADEDBDCABDCACCBDBEBDECDAECDABCBAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,120.0,600.0,B,D,B,B,2,C,A,B,C,B,B,B,B,B,A,B,A,A,B,A,A,C,A,A,A ,393.86
3884601,190004889303,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42238200.0,4201406.0,Araranguá,42.0,SC,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,547.3,594.1,568.5,653.6,CDECBCDECACBCBBBCCECBBBEDACEDBBBEDECACECADABE,ACBEEEADCBACADBBBAEDBEEAACCAEAEABEDBCEDBBACDC,EBBCD99999AACECDEBCBEAADAEECDECBAAEEBCCA*ECBCCEEBB,EECADBDBABCCDDEBDCDACEBCABCEBEDBEACAAEECBDCCA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,140.0,140.0,100.0,640.0,E,D,D,B,3,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,D,A,B,B ,472.7
3887587,190004892289,2019,4201406,Araranguá,42,SC,16,M,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,509.0,514.0,518.0,537.2,572.7,556.0,672.3,BDDCBAADBDECCECBAEBACACDBAABEDBEBBBADCDECBAEB,ACBBEEBCABCCCDBEBAECBBCCCEBABBCCBACBBEDBBCCCC,DBAAA99999BACDCABBEBAAADDDDEDAAAEDADACAAAEEBBCAEAB,DDCBABCABDBCCDBEDDBCAEACEDBEBDDCAACABBACBAECC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,160.0,140.0,140.0,140.0,740.0,B,E,C,D,5,I,A,B,D,B,B,B,B,B,A,B,A,B,D,A,B,E,A,A,B ,467.64
3887589,190004892291,2019,4201406,Araranguá,42,SC,19,F,2,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076471.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,362.9,532.9,499.1,437.9,BEADBCCDDBBECBECABDABBDABDAEABDBBBEDEEBAEABCC,CCAEEEACAEACABBAEABCBAECAEBABAEABDEEEADBCBECE,CBBAE99999BAABECEDBBAAEDEAAEEECCEDEBEACDCDCCDBEDEC,DCEEEEDCCBBBAAEEEECDAABEACDEEABBEECEAEDABBEAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,80.0,560.0,D,C,C,B,3,C,A,B,C,B,B,B,B,B,A,A,A,B,B,A,A,C,A,B,B ,366.56000000000006
3887689,190004892391,2019,4201406,Araranguá,42,SC,21,M,1,1,1,4201406.0,Araranguá,42.0,SC,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,510.0,513.0,518.0,734.0,712.0,662.2,827.3,DADADEBBCCCCBAEBBEAACCCDDDDADBBADCEAEAAEADDAE,EEBCEEDBADBDABABCCADCEBACDBBABCACACBEECBCBCCB,ADBBE99999ABDCBCDAAECDDDBAAADCADACDCDBDEDEBCEDBBCC,DEEBACABADBACECEEEBCBDCCEDCEABECCABDBEAACAAAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,120.0,180.0,160.0,160.0,780.0,D,G,D,D,3,I,A,D,D,C,A,B,B,B,B,B,A,B,C,A,A,D,B,C,B ,587.1
